#Insert size (bp)	insert size
155.0	67589.0
156.0	62474.0
157.0	66133.0
158.0	64175.0
159.0	65898.0
160.0	66511.0
161.0	66324.0
162.0	68004.0
163.0	69819.0
164.0	70261.0
165.0	70798.0
166.0	72470.0
167.0	75460.0
168.0	75523.0
169.0	76434.0
170.0	77914.0
171.0	80533.0
172.0	80537.0
173.0	83143.0
174.0	86614.0
175.0	87712.0
176.0	95450.0
177.0	90475.0
178.0	91516.0
179.0	95008.0
180.0	96473.0
181.0	98209.0
182.0	102682.0
183.0	101866.0
184.0	104851.0
185.0	108855.0
186.0	109541.0
187.0	111952.0
188.0	115964.0
189.0	118109.0
190.0	120936.0
191.0	124845.0
192.0	128781.0
193.0	131235.0
194.0	133936.0
195.0	138820.0
196.0	147956.0
197.0	145946.0
198.0	152570.0
199.0	154120.0
200.0	155927.0
201.0	159693.0
202.0	162912.0
203.0	165574.0
204.0	169410.0
205.0	176597.0
206.0	178464.0
207.0	181794.0
208.0	187454.0
209.0	192259.0
210.0	195288.0
211.0	199987.0
212.0	205776.0
213.0	211405.0
214.0	215805.0
215.0	220853.0
216.0	227199.0
217.0	233380.0
218.0	240710.0
219.0	246063.0
220.0	255414.0
221.0	259153.0
222.0	264795.0
223.0	270613.0
224.0	278813.0
225.0	283152.0
226.0	291281.0
227.0	299041.0
228.0	307443.0
229.0	316952.0
230.0	323820.0
231.0	331266.0
232.0	340394.0
233.0	348527.0
234.0	357084.0
235.0	365548.0
236.0	376904.0
237.0	389093.0
238.0	397418.0
239.0	406446.0
240.0	415580.0
241.0	428726.0
242.0	437122.0
243.0	448028.0
244.0	455961.0
245.0	463843.0
246.0	475946.0
247.0	487105.0
248.0	501830.0
249.0	512607.0
250.0	525595.0
251.0	535599.0
252.0	554912.0
253.0	563465.0
254.0	574640.0
255.0	587738.0
256.0	601682.0
257.0	615443.0
258.0	630928.0
259.0	649227.0
260.0	661904.0
261.0	679051.0
262.0	694609.0
263.0	710551.0
264.0	728217.0
265.0	741752.0
266.0	759706.0
267.0	797797.0
268.0	789896.0
269.0	809802.0
270.0	828711.0
271.0	848414.0
272.0	865347.0
273.0	883073.0
274.0	899952.0
275.0	915902.0
276.0	932036.0
277.0	954644.0
278.0	969355.0
279.0	991842.0
280.0	1011059.0
281.0	1034585.0
282.0	1054712.0
283.0	1086067.0
284.0	1098671.0
285.0	1114729.0
286.0	1133674.0
287.0	1154603.0
288.0	1182277.0
289.0	1201776.0
290.0	1223121.0
291.0	1250295.0
292.0	1272287.0
293.0	1294989.0
294.0	1316388.0
295.0	1338471.0
296.0	1362258.0
297.0	1379305.0
298.0	1411811.0
299.0	1430117.0
300.0	1453206.0
301.0	1481991.0
302.0	1504170.0
303.0	1528984.0
304.0	1552960.0
305.0	1573168.0
306.0	1593431.0
307.0	1614116.0
308.0	1637491.0
309.0	1664800.0
310.0	1690229.0
311.0	1717258.0
312.0	1738165.0
313.0	1761839.0
314.0	1785897.0
315.0	1803812.0
316.0	1826867.0
317.0	1846418.0
318.0	1861635.0
319.0	1887023.0
320.0	1911038.0
321.0	1933663.0
322.0	1955618.0
323.0	1977782.0
324.0	2008383.0
325.0	2017995.0
326.0	2035166.0
327.0	2049467.0
328.0	2066971.0
329.0	2082184.0
330.0	2100415.0
331.0	2118366.0
332.0	2139277.0
333.0	2161468.0
334.0	2179461.0
335.0	2192161.0
336.0	2201598.0
337.0	2213687.0
338.0	2224008.0
339.0	2236590.0
340.0	2246359.0
341.0	2262599.0
342.0	2274658.0
343.0	2293982.0
344.0	2303753.0
345.0	2315768.0
346.0	2326065.0
347.0	2327601.0
348.0	2329204.0
349.0	2331671.0
350.0	2341270.0
351.0	2348293.0
352.0	2360344.0
353.0	2359206.0
354.0	2368846.0
355.0	2375002.0
356.0	2376998.0
357.0	2375890.0
358.0	2373224.0
359.0	2367923.0
360.0	2367315.0
361.0	2364672.0
362.0	2368174.0
363.0	2370567.0
364.0	2367510.0
365.0	2368074.0
366.0	2366175.0
367.0	2361617.0
368.0	2353200.0
369.0	2345622.0
370.0	2334419.0
371.0	2327441.0
372.0	2321814.0
373.0	2334838.0
374.0	2309169.0
375.0	2307889.0
376.0	2302034.0
377.0	2287229.0
378.0	2272863.0
379.0	2260707.0
380.0	2249428.0
381.0	2236069.0
382.0	2222726.0
383.0	2213190.0
384.0	2204635.0
385.0	2194677.0
386.0	2186774.0
387.0	2173956.0
388.0	2154587.0
389.0	2143526.0
390.0	2124237.0
391.0	2108258.0
392.0	2091586.0
393.0	2081375.0
394.0	2079334.0
395.0	2050099.0
396.0	2037900.0
397.0	2023635.0
398.0	2004523.0
399.0	1988750.0
400.0	1967598.0
401.0	1950373.0
402.0	1933010.0
403.0	1908996.0
404.0	1897517.0
405.0	1883373.0
406.0	1868035.0
407.0	1851864.0
408.0	1835151.0
409.0	1816329.0
410.0	1795832.0
411.0	1773613.0
412.0	1755525.0
413.0	1733398.0
414.0	1715054.0
415.0	1699745.0
416.0	1680471.0
417.0	1667325.0
418.0	1647116.0
419.0	1631261.0
420.0	1607509.0
421.0	1586764.0
422.0	1568277.0
423.0	1547440.0
424.0	1527978.0
425.0	1510116.0
426.0	1493284.0
427.0	1477882.0
428.0	1461776.0
429.0	1443442.0
430.0	1424433.0
431.0	1404647.0
432.0	1383567.0
433.0	1365533.0
434.0	1347230.0
435.0	1333485.0
436.0	1311216.0
437.0	1311442.0
438.0	1279757.0
439.0	1265895.0
440.0	1252291.0
441.0	1228165.0
442.0	1207509.0
443.0	1186515.0
444.0	1168472.0
445.0	1160265.0
446.0	1137314.0
447.0	1119989.0
448.0	1103996.0
449.0	1089317.0
450.0	1072956.0
451.0	1053617.0
452.0	1038466.0
453.0	1019797.0
454.0	1005755.0
455.0	987256.0
456.0	965576.0
457.0	952122.0
458.0	939371.0
459.0	924830.0
460.0	908927.0
461.0	896385.0
462.0	880210.0
463.0	863617.0
464.0	849342.0
465.0	833599.0
466.0	819908.0
467.0	806807.0
468.0	792582.0
469.0	780538.0
470.0	767601.0
471.0	753517.0
472.0	739741.0
473.0	726184.0
474.0	711760.0
475.0	697590.0
476.0	701492.0
477.0	673285.0
478.0	666675.0
479.0	651382.0
480.0	640397.0
481.0	626286.0
482.0	614166.0
483.0	602341.0
484.0	590320.0
485.0	581584.0
486.0	566512.0
487.0	556905.0
488.0	547162.0
489.0	534598.0
490.0	525399.0
491.0	515635.0
492.0	506893.0
493.0	496785.0
494.0	485141.0
495.0	474571.0
496.0	465861.0
497.0	453321.0
498.0	444213.0
499.0	436750.0
500.0	430053.0
501.0	418097.0
502.0	411549.0
503.0	401710.0
504.0	393967.0
505.0	384778.0
506.0	375157.0
507.0	366196.0
508.0	359105.0
509.0	352025.0
510.0	345106.0
511.0	338004.0
512.0	332944.0
513.0	323899.0
514.0	317149.0
515.0	308848.0
516.0	301869.0
517.0	294793.0
518.0	288693.0
519.0	281240.0
520.0	275581.0
521.0	269737.0
522.0	264029.0
523.0	258204.0
524.0	252704.0
525.0	247017.0
526.0	243391.0
527.0	234968.0
528.0	230752.0
529.0	224580.0
530.0	219765.0
531.0	213923.0
532.0	209149.0
533.0	205505.0
534.0	200139.0
535.0	197292.0
536.0	191184.0
537.0	186445.0
538.0	181299.0
539.0	177236.0
540.0	172482.0
541.0	168461.0
542.0	164300.0
543.0	159858.0
544.0	156846.0
545.0	152949.0
546.0	149115.0
547.0	147158.0
548.0	141532.0
549.0	138293.0
550.0	134631.0
551.0	131041.0
552.0	127964.0
553.0	125772.0
554.0	122988.0
555.0	121650.0
556.0	116983.0
557.0	113405.0
558.0	111033.0
559.0	108189.0
560.0	105711.0
561.0	102993.0
562.0	100102.0
563.0	97768.0
564.0	95463.0
565.0	92699.0
566.0	91236.0
567.0	88622.0
568.0	85961.0
569.0	84456.0
570.0	82392.0
571.0	79050.0
572.0	77995.0
573.0	75234.0
574.0	73459.0
575.0	78673.0
576.0	69273.0
577.0	68721.0
578.0	66517.0
579.0	65193.0
580.0	62756.0
581.0	61712.0
582.0	60128.0
583.0	58215.0
584.0	57555.0
585.0	55888.0
586.0	54136.0
587.0	53379.0
588.0	51645.0
589.0	50710.0
590.0	49999.0
591.0	48357.0
592.0	46402.0
593.0	46000.0
594.0	44844.0
595.0	43522.0
596.0	42615.0
597.0	41103.0
598.0	40276.0
599.0	39347.0
600.0	38519.0
601.0	38077.0
602.0	36842.0
603.0	36095.0
604.0	35075.0
605.0	34072.0
606.0	33285.0
607.0	32699.0
608.0	31747.0
609.0	32409.0
610.0	29801.0
611.0	30165.0
612.0	28479.0
613.0	28131.0
614.0	27018.0
615.0	26813.0
616.0	26013.0
617.0	25468.0
618.0	25185.0
619.0	24580.0
620.0	23896.0
621.0	23272.0
622.0	22711.0
623.0	22524.0
624.0	21399.0
625.0	20918.0
626.0	20377.0
627.0	19913.0
628.0	19899.0
629.0	19190.0
630.0	18843.0
631.0	18436.0
632.0	17653.0
633.0	18093.0
634.0	16973.0
635.0	16799.0
636.0	16795.0
637.0	16084.0
638.0	15636.0
639.0	15383.0
640.0	15048.0
641.0	14664.0
642.0	14201.0
643.0	13877.0
644.0	13669.0
645.0	13669.0
646.0	13697.0
647.0	12971.0
648.0	12734.0
649.0	12675.0
650.0	12176.0
651.0	12080.0
652.0	11936.0
653.0	11717.0
654.0	11848.0
655.0	11501.0
656.0	10952.0
657.0	10738.0
658.0	10656.0
659.0	10451.0
660.0	10173.0
661.0	10979.0
662.0	10210.0
663.0	10476.0
664.0	9785.0
665.0	10628.0
666.0	9440.0
667.0	9476.0
668.0	9134.0
669.0	9525.0
670.0	8485.0
671.0	8166.0
672.0	8102.0
673.0	8054.0
674.0	7558.0
675.0	7578.0
676.0	7348.0
677.0	7394.0
678.0	7403.0
679.0	7316.0
680.0	6937.0
681.0	6960.0
682.0	6818.0
683.0	6947.0
684.0	7048.0
685.0	6636.0
686.0	6142.0
687.0	6226.0
688.0	6279.0
689.0	5906.0
690.0	5841.0
691.0	5366.0
692.0	4987.0
693.0	5102.0
694.0	5058.0
695.0	4662.0
696.0	4430.0
697.0	4464.0
698.0	4622.0
699.0	4138.0
700.0	3829.0
701.0	3919.0
702.0	4508.0
703.0	3474.0
704.0	3126.0
705.0	2922.0
706.0	2853.0
707.0	2722.0
708.0	2769.0
709.0	2467.0
710.0	2342.0
711.0	2291.0
712.0	2321.0
713.0	2189.0
714.0	2193.0
715.0	2139.0
716.0	2002.0
717.0	2070.0
718.0	1969.0
719.0	1972.0
720.0	1920.0
721.0	1787.0
722.0	1860.0
723.0	1775.0
724.0	1739.0
725.0	1746.0
726.0	1638.0
727.0	1668.0
728.0	1602.0
729.0	1633.0
730.0	1570.0
731.0	1487.0
732.0	1508.0
733.0	1419.0
734.0	1536.0
735.0	1434.0
736.0	1506.0
737.0	1428.0
738.0	1309.0
739.0	1356.0
740.0	1267.0
741.0	1267.0
742.0	1297.0
743.0	1265.0
744.0	1240.0
745.0	1218.0
746.0	1185.0
747.0	1162.0
748.0	1137.0
749.0	1179.0
750.0	1058.0
751.0	1037.0
752.0	1067.0
753.0	1009.0
754.0	1060.0
755.0	1092.0
756.0	1014.0
757.0	1052.0
758.0	940.0
759.0	936.0
760.0	985.0
761.0	943.0
762.0	870.0
763.0	866.0
764.0	885.0
765.0	853.0
766.0	864.0
767.0	784.0
768.0	820.0
769.0	818.0
770.0	796.0
771.0	787.0
772.0	781.0
773.0	745.0
774.0	711.0
775.0	713.0
776.0	702.0
777.0	879.0
778.0	751.0
779.0	741.0
780.0	699.0
781.0	705.0
782.0	729.0
783.0	642.0
784.0	620.0
785.0	604.0
786.0	661.0
787.0	646.0
788.0	713.0
789.0	640.0
790.0	592.0
791.0	610.0
792.0	607.0
793.0	616.0
794.0	537.0
795.0	585.0
796.0	582.0
797.0	582.0
798.0	555.0
799.0	530.0
800.0	543.0
801.0	548.0
802.0	519.0
803.0	508.0
804.0	492.0
805.0	484.0
806.0	460.0
807.0	468.0
808.0	471.0
809.0	513.0
810.0	551.0
811.0	519.0
812.0	458.0
813.0	490.0
814.0	530.0
815.0	459.0
816.0	465.0
817.0	433.0
818.0	427.0
819.0	466.0
820.0	469.0
821.0	477.0
822.0	455.0
823.0	464.0
824.0	450.0
825.0	441.0
826.0	463.0
827.0	460.0
828.0	403.0
