#Insert size (bp)	insert size
161.0	65948.0
162.0	67612.0
163.0	68697.0
164.0	69786.0
165.0	70453.0
166.0	72283.0
167.0	74914.0
168.0	75904.0
169.0	76777.0
170.0	78463.0
171.0	79685.0
172.0	80720.0
173.0	83262.0
174.0	86333.0
175.0	87498.0
176.0	94176.0
177.0	92135.0
178.0	92986.0
179.0	95284.0
180.0	97639.0
181.0	100077.0
182.0	103220.0
183.0	103691.0
184.0	106057.0
185.0	109794.0
186.0	111765.0
187.0	114204.0
188.0	118958.0
189.0	122757.0
190.0	126035.0
191.0	129073.0
192.0	132440.0
193.0	135827.0
194.0	138020.0
195.0	142293.0
196.0	150631.0
197.0	148647.0
198.0	154273.0
199.0	157330.0
200.0	160463.0
201.0	162678.0
202.0	166562.0
203.0	170843.0
204.0	174295.0
205.0	180413.0
206.0	183553.0
207.0	188406.0
208.0	194243.0
209.0	199304.0
210.0	203476.0
211.0	207577.0
212.0	212725.0
213.0	217870.0
214.0	223856.0
215.0	229195.0
216.0	235267.0
217.0	242558.0
218.0	248748.0
219.0	254385.0
220.0	263713.0
221.0	267838.0
222.0	273538.0
223.0	280021.0
224.0	288439.0
225.0	294015.0
226.0	302230.0
227.0	310417.0
228.0	320168.0
229.0	331712.0
230.0	338888.0
231.0	345498.0
232.0	355185.0
233.0	364689.0
234.0	371827.0
235.0	380019.0
236.0	392482.0
237.0	403888.0
238.0	412022.0
239.0	421391.0
240.0	429913.0
241.0	442284.0
242.0	454505.0
243.0	463737.0
244.0	471479.0
245.0	481808.0
246.0	493063.0
247.0	504756.0
248.0	517716.0
249.0	531837.0
250.0	542740.0
251.0	555663.0
252.0	572479.0
253.0	582023.0
254.0	594947.0
255.0	608104.0
256.0	621954.0
257.0	635009.0
258.0	653104.0
259.0	668739.0
260.0	683049.0
261.0	699089.0
262.0	714156.0
263.0	728545.0
264.0	747839.0
265.0	762570.0
266.0	779836.0
267.0	812523.0
268.0	813078.0
269.0	828446.0
270.0	849466.0
271.0	871362.0
272.0	884646.0
273.0	901953.0
274.0	920123.0
275.0	935600.0
276.0	951108.0
277.0	973180.0
278.0	989269.0
279.0	1012123.0
280.0	1030779.0
281.0	1057304.0
282.0	1075033.0
283.0	1102573.0
284.0	1114692.0
285.0	1131646.0
286.0	1147909.0
287.0	1167537.0
288.0	1191602.0
289.0	1211428.0
290.0	1231982.0
291.0	1256298.0
292.0	1276770.0
293.0	1299759.0
294.0	1320012.0
295.0	1340956.0
296.0	1361352.0
297.0	1378496.0
298.0	1404672.0
299.0	1420953.0
300.0	1443755.0
301.0	1470078.0
302.0	1492017.0
303.0	1513603.0
304.0	1532399.0
305.0	1552409.0
306.0	1567738.0
307.0	1586507.0
308.0	1608876.0
309.0	1628539.0
310.0	1651192.0
311.0	1674126.0
312.0	1693433.0
313.0	1717604.0
314.0	1739395.0
315.0	1751095.0
316.0	1767683.0
317.0	1786223.0
318.0	1797257.0
319.0	1817480.0
320.0	1837297.0
321.0	1855717.0
322.0	1875938.0
323.0	1888876.0
324.0	1912956.0
325.0	1922091.0
326.0	1932396.0
327.0	1943324.0
328.0	1956627.0
329.0	1964673.0
330.0	1976759.0
331.0	1991785.0
332.0	2012914.0
333.0	2024607.0
334.0	2034719.0
335.0	2045754.0
336.0	2052839.0
337.0	2058720.0
338.0	2061677.0
339.0	2070731.0
340.0	2076731.0
341.0	2087436.0
342.0	2095867.0
343.0	2103718.0
344.0	2113164.0
345.0	2116675.0
346.0	2121501.0
347.0	2121044.0
348.0	2117230.0
349.0	2115309.0
350.0	2117462.0
351.0	2118890.0
352.0	2127745.0
353.0	2125127.0
354.0	2127251.0
355.0	2125488.0
356.0	2126222.0
357.0	2120473.0
358.0	2114912.0
359.0	2106781.0
360.0	2101803.0
361.0	2094613.0
362.0	2094209.0
363.0	2093086.0
364.0	2085996.0
365.0	2082753.0
366.0	2078414.0
367.0	2069192.0
368.0	2059055.0
369.0	2045469.0
370.0	2035223.0
371.0	2022195.0
372.0	2011782.0
373.0	2020782.0
374.0	2001006.0
375.0	1989099.0
376.0	1987960.0
377.0	1967844.0
378.0	1954112.0
379.0	1940180.0
380.0	1924512.0
381.0	1908951.0
382.0	1897283.0
383.0	1885542.0
384.0	1874510.0
385.0	1862750.0
386.0	1858134.0
387.0	1840525.0
388.0	1824967.0
389.0	1809453.0
390.0	1789293.0
391.0	1771991.0
392.0	1759735.0
393.0	1745094.0
394.0	1738272.0
395.0	1715245.0
396.0	1699625.0
397.0	1687270.0
398.0	1672470.0
399.0	1653686.0
400.0	1636674.0
401.0	1617978.0
402.0	1600900.0
403.0	1582564.0
404.0	1567656.0
405.0	1553340.0
406.0	1538424.0
407.0	1520999.0
408.0	1507552.0
409.0	1492229.0
410.0	1469573.0
411.0	1449281.0
412.0	1433032.0
413.0	1413216.0
414.0	1399534.0
415.0	1381059.0
416.0	1369045.0
417.0	1355655.0
418.0	1337057.0
419.0	1320173.0
420.0	1302085.0
421.0	1283593.0
422.0	1264408.0
423.0	1249828.0
424.0	1229460.0
425.0	1217420.0
426.0	1199967.0
427.0	1186310.0
428.0	1170166.0
429.0	1156268.0
430.0	1139181.0
431.0	1122120.0
432.0	1101625.0
433.0	1087287.0
434.0	1071610.0
435.0	1060028.0
436.0	1043271.0
437.0	1038969.0
438.0	1014102.0
439.0	1000049.0
440.0	990854.0
441.0	967660.0
442.0	947276.0
443.0	932577.0
444.0	915599.0
445.0	906757.0
446.0	885135.0
447.0	872236.0
448.0	856575.0
449.0	844277.0
450.0	832062.0
451.0	820316.0
452.0	804763.0
453.0	791516.0
454.0	776068.0
455.0	761281.0
456.0	748086.0
457.0	736901.0
458.0	725452.0
459.0	714447.0
460.0	701569.0
461.0	691170.0
462.0	675344.0
463.0	661733.0
464.0	650609.0
465.0	638300.0
466.0	627476.0
467.0	615530.0
468.0	604569.0
469.0	594367.0
470.0	584942.0
471.0	572689.0
472.0	562296.0
473.0	553015.0
474.0	540267.0
475.0	530476.0
476.0	531542.0
477.0	509500.0
478.0	503829.0
479.0	489277.0
480.0	479791.0
481.0	471375.0
482.0	463605.0
483.0	451936.0
484.0	443174.0
485.0	436469.0
486.0	424135.0
487.0	417120.0
488.0	411285.0
489.0	399750.0
490.0	391679.0
491.0	384378.0
492.0	375500.0
493.0	367141.0
494.0	358389.0
495.0	351927.0
496.0	343448.0
497.0	333631.0
498.0	328766.0
499.0	320983.0
500.0	315905.0
501.0	307080.0
502.0	300694.0
503.0	294539.0
504.0	287911.0
505.0	281421.0
506.0	274416.0
507.0	269995.0
508.0	264486.0
509.0	257731.0
510.0	252951.0
511.0	246336.0
512.0	242475.0
513.0	237102.0
514.0	231776.0
515.0	225275.0
516.0	218853.0
517.0	214256.0
518.0	209672.0
519.0	205135.0
520.0	200147.0
521.0	196593.0
522.0	192225.0
523.0	187995.0
524.0	184217.0
525.0	179229.0
526.0	176424.0
527.0	170454.0
528.0	166706.0
529.0	162388.0
530.0	159976.0
531.0	154271.0
532.0	151244.0
533.0	147412.0
534.0	144909.0
535.0	142059.0
536.0	137241.0
537.0	133315.0
538.0	129000.0
539.0	126591.0
540.0	122994.0
541.0	120073.0
542.0	117790.0
543.0	115788.0
544.0	112144.0
545.0	110028.0
546.0	107150.0
547.0	105811.0
548.0	101924.0
549.0	99749.0
550.0	97543.0
551.0	94739.0
552.0	92458.0
553.0	90917.0
554.0	88705.0
555.0	87917.0
556.0	84211.0
557.0	81750.0
558.0	80004.0
559.0	78154.0
560.0	76391.0
561.0	74377.0
562.0	72401.0
563.0	70154.0
564.0	69089.0
565.0	66982.0
566.0	65374.0
567.0	63730.0
568.0	61674.0
569.0	61151.0
570.0	59422.0
571.0	56717.0
572.0	55159.0
573.0	54521.0
574.0	53502.0
575.0	57582.0
576.0	50540.0
577.0	49197.0
578.0	48096.0
579.0	47338.0
580.0	45978.0
581.0	45103.0
582.0	43944.0
583.0	42593.0
584.0	41653.0
585.0	41159.0
586.0	40021.0
587.0	38980.0
588.0	38047.0
589.0	37111.0
590.0	37042.0
591.0	35670.0
592.0	34673.0
593.0	34741.0
594.0	33148.0
595.0	32297.0
596.0	31423.0
597.0	30797.0
598.0	30296.0
599.0	29488.0
600.0	28729.0
601.0	28536.0
602.0	27534.0
603.0	27525.0
604.0	26609.0
605.0	25827.0
606.0	24846.0
607.0	24703.0
608.0	24340.0
609.0	24864.0
610.0	23108.0
611.0	23286.0
612.0	22077.0
613.0	21649.0
614.0	21173.0
615.0	21005.0
616.0	20340.0
617.0	19813.0
618.0	19641.0
619.0	19213.0
620.0	18712.0
621.0	18439.0
622.0	17925.0
623.0	17446.0
624.0	16971.0
625.0	16626.0
626.0	16495.0
627.0	15727.0
628.0	15635.0
629.0	15514.0
630.0	14999.0
631.0	14721.0
632.0	14367.0
633.0	14746.0
634.0	13686.0
635.0	13620.0
636.0	13651.0
637.0	13272.0
638.0	13002.0
639.0	12647.0
640.0	12670.0
641.0	12339.0
642.0	11930.0
643.0	11900.0
644.0	11698.0
645.0	11294.0
646.0	11398.0
647.0	10856.0
648.0	10708.0
649.0	10904.0
650.0	10301.0
651.0	10087.0
652.0	9886.0
653.0	9688.0
654.0	10009.0
655.0	9651.0
656.0	9585.0
657.0	9082.0
658.0	9159.0
659.0	9204.0
660.0	9078.0
661.0	9659.0
662.0	8779.0
663.0	9397.0
664.0	8613.0
665.0	9654.0
666.0	8581.0
667.0	8509.0
668.0	7996.0
669.0	8492.0
670.0	7821.0
671.0	7620.0
672.0	7284.0
673.0	7447.0
674.0	7112.0
675.0	7035.0
676.0	6752.0
677.0	6723.0
678.0	6754.0
679.0	7427.0
680.0	6772.0
681.0	6751.0
682.0	6157.0
683.0	6529.0
684.0	6189.0
685.0	5446.0
686.0	5427.0
687.0	5180.0
688.0	4455.0
689.0	4373.0
690.0	4785.0
691.0	4163.0
692.0	3459.0
693.0	3300.0
694.0	3365.0
695.0	3351.0
696.0	3149.0
697.0	3080.0
698.0	3078.0
699.0	3043.0
700.0	2946.0
701.0	2974.0
702.0	3027.0
703.0	2835.0
704.0	2804.0
705.0	2781.0
706.0	2667.0
707.0	2669.0
708.0	2717.0
709.0	2620.0
710.0	2564.0
711.0	2498.0
712.0	2374.0
713.0	2431.0
714.0	2268.0
715.0	2303.0
716.0	2328.0
717.0	2283.0
718.0	2057.0
719.0	2177.0
720.0	2013.0
721.0	2128.0
722.0	2061.0
723.0	2047.0
724.0	1968.0
725.0	1907.0
726.0	1862.0
727.0	1845.0
728.0	1739.0
729.0	1760.0
730.0	1783.0
731.0	1668.0
732.0	1640.0
733.0	1659.0
734.0	1682.0
735.0	1654.0
736.0	1614.0
737.0	1572.0
738.0	1512.0
739.0	1527.0
740.0	1614.0
741.0	1553.0
742.0	1458.0
743.0	1463.0
744.0	1438.0
745.0	1431.0
746.0	1381.0
747.0	1358.0
748.0	1366.0
749.0	1313.0
750.0	1359.0
751.0	1253.0
752.0	1262.0
753.0	1260.0
754.0	1302.0
755.0	1241.0
756.0	1288.0
757.0	1299.0
758.0	1150.0
759.0	1106.0
760.0	1151.0
761.0	1167.0
762.0	1081.0
763.0	1064.0
764.0	1178.0
765.0	1112.0
766.0	1005.0
767.0	1064.0
768.0	1012.0
769.0	1036.0
770.0	1039.0
771.0	969.0
772.0	984.0
773.0	934.0
774.0	935.0
775.0	944.0
776.0	902.0
777.0	1080.0
778.0	918.0
779.0	898.0
780.0	860.0
781.0	855.0
782.0	838.0
783.0	814.0
784.0	831.0
785.0	879.0
786.0	874.0
787.0	827.0
788.0	929.0
789.0	744.0
790.0	776.0
791.0	818.0
792.0	712.0
793.0	752.0
794.0	749.0
795.0	708.0
796.0	702.0
797.0	754.0
798.0	658.0
799.0	701.0
800.0	683.0
801.0	674.0
802.0	639.0
803.0	667.0
804.0	640.0
805.0	593.0
806.0	651.0
807.0	622.0
808.0	561.0
809.0	594.0
810.0	646.0
811.0	660.0
812.0	572.0
