#Insert size (bp)	insert size
130.0	44898.0
131.0	46566.0
132.0	48224.0
133.0	49899.0
134.0	50968.0
135.0	58020.0
136.0	50854.0
137.0	53024.0
138.0	55996.0
139.0	63499.0
140.0	57902.0
141.0	56879.0
142.0	60939.0
143.0	60204.0
144.0	60149.0
145.0	62842.0
146.0	64486.0
147.0	64796.0
148.0	67028.0
149.0	77236.0
150.0	76788.0
151.0	70304.0
152.0	65831.0
153.0	70998.0
154.0	81934.0
155.0	70918.0
156.0	65191.0
157.0	70038.0
158.0	68031.0
159.0	71606.0
160.0	71403.0
161.0	70995.0
162.0	72647.0
163.0	74852.0
164.0	74757.0
165.0	75896.0
166.0	76988.0
167.0	81080.0
168.0	80608.0
169.0	82255.0
170.0	83334.0
171.0	86167.0
172.0	86791.0
173.0	89579.0
174.0	92829.0
175.0	93655.0
176.0	101588.0
177.0	97518.0
178.0	98716.0
179.0	101478.0
180.0	103663.0
181.0	105946.0
182.0	110099.0
183.0	109819.0
184.0	112281.0
185.0	117305.0
186.0	118764.0
187.0	120816.0
188.0	125490.0
189.0	127960.0
190.0	130856.0
191.0	134021.0
192.0	138225.0
193.0	142214.0
194.0	145785.0
195.0	151010.0
196.0	160497.0
197.0	158400.0
198.0	164572.0
199.0	167196.0
200.0	169190.0
201.0	173602.0
202.0	177134.0
203.0	180644.0
204.0	183700.0
205.0	190715.0
206.0	194866.0
207.0	197652.0
208.0	204705.0
209.0	210081.0
210.0	214111.0
211.0	218033.0
212.0	223520.0
213.0	229533.0
214.0	235983.0
215.0	241437.0
216.0	248030.0
217.0	254611.0
218.0	261693.0
219.0	268618.0
220.0	279216.0
221.0	282374.0
222.0	288517.0
223.0	296635.0
224.0	304733.0
225.0	310599.0
226.0	318412.0
227.0	329160.0
228.0	337031.0
229.0	348327.0
230.0	355158.0
231.0	364131.0
232.0	374507.0
233.0	385737.0
234.0	393663.0
235.0	403578.0
236.0	416098.0
237.0	429234.0
238.0	438451.0
239.0	449045.0
240.0	459776.0
241.0	471457.0
242.0	483497.0
243.0	496225.0
244.0	505356.0
245.0	512870.0
246.0	525445.0
247.0	539227.0
248.0	553158.0
249.0	566360.0
250.0	581550.0
251.0	595708.0
252.0	615510.0
253.0	625240.0
254.0	637849.0
255.0	652351.0
256.0	667348.0
257.0	683143.0
258.0	700844.0
259.0	722258.0
260.0	735451.0
261.0	755407.0
262.0	769448.0
263.0	788284.0
264.0	809986.0
265.0	824720.0
266.0	845222.0
267.0	883193.0
268.0	880613.0
269.0	899177.0
270.0	924742.0
271.0	945795.0
272.0	962845.0
273.0	980610.0
274.0	1003856.0
275.0	1021962.0
276.0	1041004.0
277.0	1066017.0
278.0	1080027.0
279.0	1103712.0
280.0	1126212.0
281.0	1154327.0
282.0	1177340.0
283.0	1209854.0
284.0	1222201.0
285.0	1243907.0
286.0	1266487.0
287.0	1287133.0
288.0	1315989.0
289.0	1337960.0
290.0	1362827.0
291.0	1392758.0
292.0	1419704.0
293.0	1443038.0
294.0	1468238.0
295.0	1489795.0
296.0	1516993.0
297.0	1536558.0
298.0	1567169.0
299.0	1585029.0
300.0	1615640.0
301.0	1646598.0
302.0	1672230.0
303.0	1697747.0
304.0	1726449.0
305.0	1745364.0
306.0	1764804.0
307.0	1789417.0
308.0	1815807.0
309.0	1842396.0
310.0	1868734.0
311.0	1897104.0
312.0	1921443.0
313.0	1947280.0
314.0	1973063.0
315.0	1996630.0
316.0	2016765.0
317.0	2038751.0
318.0	2055410.0
319.0	2081010.0
320.0	2104219.0
321.0	2125019.0
322.0	2152125.0
323.0	2175436.0
324.0	2206802.0
325.0	2216224.0
326.0	2232575.0
327.0	2245243.0
328.0	2265139.0
329.0	2276569.0
330.0	2292839.0
331.0	2319109.0
332.0	2336046.0
333.0	2356930.0
334.0	2374438.0
335.0	2392473.0
336.0	2400459.0
337.0	2410320.0
338.0	2417693.0
339.0	2427772.0
340.0	2439166.0
341.0	2453294.0
342.0	2464337.0
343.0	2479656.0
344.0	2493436.0
345.0	2502559.0
346.0	2511355.0
347.0	2511968.0
348.0	2512374.0
349.0	2515389.0
350.0	2517435.0
351.0	2524201.0
352.0	2533104.0
353.0	2538160.0
354.0	2542091.0
355.0	2548048.0
356.0	2549191.0
357.0	2542291.0
358.0	2541439.0
359.0	2530912.0
360.0	2526333.0
361.0	2525549.0
362.0	2524663.0
363.0	2523015.0
364.0	2524161.0
365.0	2518774.0
366.0	2510697.0
367.0	2506642.0
368.0	2495275.0
369.0	2488471.0
370.0	2470644.0
371.0	2457375.0
372.0	2449778.0
373.0	2464045.0
374.0	2437607.0
375.0	2429553.0
376.0	2419937.0
377.0	2407995.0
378.0	2393109.0
379.0	2376347.0
380.0	2357555.0
381.0	2339427.0
382.0	2327700.0
383.0	2318009.0
384.0	2308314.0
385.0	2297644.0
386.0	2285296.0
387.0	2267759.0
388.0	2252187.0
389.0	2232043.0
390.0	2211246.0
391.0	2190951.0
392.0	2175455.0
393.0	2156273.0
394.0	2154119.0
395.0	2126013.0
396.0	2108631.0
397.0	2092341.0
398.0	2078748.0
399.0	2053740.0
400.0	2033045.0
401.0	2009407.0
402.0	1989473.0
403.0	1966899.0
404.0	1953667.0
405.0	1936716.0
406.0	1920074.0
407.0	1901572.0
408.0	1882875.0
409.0	1863901.0
410.0	1841774.0
411.0	1815459.0
412.0	1793886.0
413.0	1772075.0
414.0	1750822.0
415.0	1734239.0
416.0	1715202.0
417.0	1700800.0
418.0	1675767.0
419.0	1664459.0
420.0	1639923.0
421.0	1614751.0
422.0	1590025.0
423.0	1573234.0
424.0	1549776.0
425.0	1533032.0
426.0	1514721.0
427.0	1497590.0
428.0	1479849.0
429.0	1460129.0
430.0	1439431.0
431.0	1420839.0
432.0	1395220.0
433.0	1374849.0
434.0	1359124.0
435.0	1343413.0
436.0	1322074.0
437.0	1320763.0
438.0	1289585.0
439.0	1272524.0
440.0	1258255.0
441.0	1231412.0
442.0	1209473.0
443.0	1190145.0
444.0	1171065.0
445.0	1161075.0
446.0	1138518.0
447.0	1119548.0
448.0	1099698.0
449.0	1085828.0
450.0	1068087.0
451.0	1050851.0
452.0	1032774.0
453.0	1014128.0
454.0	996362.0
455.0	979018.0
456.0	961384.0
457.0	945999.0
458.0	934076.0
459.0	918389.0
460.0	903821.0
461.0	889193.0
462.0	869983.0
463.0	854999.0
464.0	839795.0
465.0	825119.0
466.0	809842.0
467.0	797276.0
468.0	783775.0
469.0	770085.0
470.0	756849.0
471.0	743718.0
472.0	727177.0
473.0	713084.0
474.0	699091.0
475.0	688205.0
476.0	688673.0
477.0	661593.0
478.0	653194.0
479.0	638610.0
480.0	626167.0
481.0	615913.0
482.0	601081.0
483.0	590137.0
484.0	578508.0
485.0	569369.0
486.0	555899.0
487.0	543449.0
488.0	532867.0
489.0	521876.0
490.0	512419.0
491.0	502987.0
492.0	493635.0
493.0	484036.0
494.0	472435.0
495.0	462157.0
496.0	452346.0
497.0	440159.0
498.0	431434.0
499.0	422898.0
500.0	416116.0
501.0	404106.0
502.0	396476.0
503.0	388332.0
504.0	378716.0
505.0	370224.0
506.0	362147.0
507.0	353398.0
508.0	346950.0
509.0	339877.0
510.0	332481.0
511.0	324486.0
512.0	319327.0
513.0	311057.0
514.0	305855.0
515.0	298988.0
516.0	289581.0
517.0	285033.0
518.0	276341.0
519.0	271431.0
520.0	264566.0
521.0	258680.0
522.0	252760.0
523.0	247999.0
524.0	243015.0
525.0	236550.0
526.0	232905.0
527.0	225392.0
528.0	222010.0
529.0	215639.0
530.0	210841.0
531.0	205137.0
532.0	200082.0
533.0	196052.0
534.0	191704.0
535.0	188927.0
536.0	181568.0
537.0	177152.0
538.0	172734.0
539.0	167944.0
540.0	162960.0
541.0	159537.0
542.0	155960.0
543.0	152162.0
544.0	148258.0
545.0	144962.0
546.0	141716.0
547.0	139821.0
548.0	134497.0
549.0	131617.0
550.0	128153.0
551.0	124646.0
552.0	122320.0
553.0	119227.0
554.0	116480.0
555.0	115246.0
556.0	109946.0
557.0	107793.0
558.0	104813.0
559.0	102540.0
560.0	100519.0
561.0	96712.0
562.0	95294.0
563.0	92213.0
564.0	90202.0
565.0	87616.0
566.0	86415.0
567.0	83245.0
568.0	81620.0
569.0	80361.0
570.0	78168.0
571.0	74887.0
572.0	72293.0
573.0	70980.0
574.0	69470.0
575.0	74336.0
576.0	65523.0
577.0	64141.0
578.0	62734.0
579.0	60343.0
580.0	58695.0
581.0	57483.0
582.0	56342.0
583.0	54935.0
584.0	54290.0
585.0	52471.0
586.0	50701.0
587.0	49708.0
588.0	48436.0
589.0	47722.0
590.0	46919.0
591.0	45122.0
592.0	43718.0
593.0	43263.0
594.0	41781.0
595.0	41200.0
596.0	40009.0
597.0	38783.0
598.0	37943.0
599.0	37101.0
600.0	36557.0
601.0	35534.0
602.0	34622.0
603.0	33928.0
604.0	32685.0
605.0	31696.0
606.0	31049.0
607.0	30604.0
608.0	29377.0
609.0	30392.0
610.0	27587.0
611.0	27849.0
612.0	26933.0
613.0	26125.0
614.0	25460.0
615.0	25142.0
616.0	24918.0
617.0	23719.0
618.0	23615.0
619.0	23351.0
620.0	22438.0
621.0	22003.0
622.0	21348.0
623.0	20882.0
624.0	20433.0
625.0	19999.0
626.0	19367.0
627.0	18849.0
628.0	18955.0
629.0	17900.0
630.0	17503.0
631.0	17125.0
632.0	16900.0
633.0	16977.0
634.0	15991.0
635.0	15767.0
636.0	15550.0
637.0	15080.0
638.0	14560.0
639.0	14270.0
640.0	14375.0
641.0	14031.0
642.0	13588.0
643.0	13118.0
644.0	13091.0
645.0	13013.0
646.0	13340.0
647.0	12308.0
648.0	12017.0
649.0	12316.0
650.0	11789.0
651.0	11218.0
652.0	11307.0
653.0	10670.0
654.0	11068.0
655.0	10627.0
656.0	10321.0
657.0	9949.0
658.0	9854.0
659.0	9827.0
660.0	9832.0
661.0	10376.0
662.0	9463.0
663.0	10241.0
664.0	9270.0
665.0	10389.0
666.0	9038.0
667.0	9396.0
668.0	8918.0
669.0	9430.0
670.0	8441.0
671.0	8105.0
672.0	7917.0
673.0	7960.0
674.0	7367.0
675.0	7113.0
676.0	6911.0
677.0	6943.0
678.0	6994.0
679.0	7053.0
680.0	6719.0
681.0	6869.0
682.0	6921.0
683.0	6793.0
684.0	6883.0
685.0	7282.0
686.0	6273.0
687.0	6008.0
688.0	6008.0
689.0	5485.0
690.0	5318.0
691.0	4585.0
692.0	3788.0
693.0	3531.0
694.0	3592.0
695.0	3497.0
696.0	3144.0
697.0	3028.0
698.0	2759.0
699.0	2828.0
700.0	2733.0
701.0	2684.0
702.0	2740.0
703.0	2538.0
704.0	2558.0
705.0	2508.0
706.0	2406.0
707.0	2418.0
708.0	2294.0
709.0	2304.0
710.0	2319.0
711.0	2195.0
712.0	2108.0
713.0	1987.0
714.0	2114.0
715.0	1933.0
716.0	1946.0
717.0	1953.0
718.0	1854.0
719.0	1885.0
720.0	1793.0
721.0	1772.0
722.0	1762.0
723.0	1741.0
724.0	1727.0
725.0	1661.0
726.0	1571.0
727.0	1626.0
728.0	1489.0
729.0	1378.0
730.0	1491.0
731.0	1428.0
732.0	1375.0
733.0	1460.0
734.0	1347.0
735.0	1356.0
736.0	1273.0
737.0	1314.0
738.0	1279.0
739.0	1200.0
740.0	1252.0
741.0	1159.0
742.0	1213.0
743.0	1170.0
744.0	1217.0
745.0	1119.0
746.0	1112.0
747.0	1029.0
748.0	1132.0
749.0	1134.0
750.0	1057.0
751.0	1076.0
752.0	1058.0
753.0	1008.0
754.0	1061.0
755.0	1061.0
756.0	974.0
757.0	1036.0
758.0	922.0
759.0	935.0
760.0	894.0
761.0	954.0
762.0	868.0
763.0	818.0
764.0	914.0
765.0	787.0
766.0	779.0
767.0	720.0
768.0	765.0
769.0	784.0
770.0	740.0
771.0	774.0
772.0	759.0
773.0	764.0
774.0	726.0
775.0	746.0
776.0	706.0
777.0	871.0
778.0	739.0
779.0	725.0
780.0	716.0
781.0	616.0
782.0	688.0
783.0	613.0
784.0	623.0
785.0	623.0
786.0	674.0
787.0	638.0
788.0	796.0
789.0	624.0
790.0	606.0
791.0	573.0
792.0	540.0
793.0	597.0
794.0	595.0
795.0	565.0
796.0	542.0
797.0	597.0
798.0	514.0
799.0	502.0
800.0	572.0
801.0	498.0
802.0	490.0
803.0	489.0
804.0	545.0
805.0	454.0
806.0	461.0
807.0	478.0
808.0	473.0
809.0	463.0
810.0	543.0
811.0	546.0
812.0	440.0
813.0	480.0
814.0	518.0
815.0	449.0
816.0	444.0
817.0	404.0
818.0	405.0
819.0	446.0
820.0	476.0
