#Insert size (bp)	insert size
382.0	1897292.0
383.0	1885623.0
384.0	1874544.0
385.0	1862725.0
386.0	1858175.0
387.0	1840491.0
388.0	1825021.0
389.0	1809409.0
390.0	1789210.0
391.0	1771968.0
392.0	1759778.0
393.0	1745235.0
394.0	1738264.0
395.0	1715192.0
396.0	1699647.0
397.0	1687275.0
398.0	1672546.0
399.0	1653688.0
400.0	1636682.0
401.0	1618090.0
402.0	1600928.0
403.0	1582525.0
404.0	1567652.0
405.0	1553327.0
406.0	1538470.0
407.0	1520915.0
408.0	1507488.0
409.0	1492348.0
410.0	1469582.0
411.0	1449316.0
412.0	1433110.0
413.0	1413232.0
414.0	1399608.0
415.0	1380985.0
416.0	1369021.0
417.0	1355711.0
418.0	1337068.0
419.0	1320079.0
420.0	1302114.0
421.0	1283514.0
422.0	1264358.0
423.0	1249772.0
424.0	1229501.0
425.0	1217413.0
426.0	1199906.0
427.0	1186295.0
428.0	1170085.0
429.0	1156196.0
430.0	1139130.0
431.0	1122161.0
432.0	1101627.0
433.0	1087340.0
434.0	1071621.0
435.0	1060011.0
436.0	1043279.0
437.0	1039082.0
438.0	1014037.0
439.0	1000062.0
440.0	990901.0
441.0	967562.0
442.0	947289.0
443.0	932621.0
444.0	915550.0
445.0	906715.0
446.0	885117.0
447.0	872236.0
448.0	856532.0
449.0	844272.0
450.0	832039.0
451.0	820347.0
452.0	804772.0
453.0	791543.0
454.0	775998.0
455.0	761327.0
456.0	748066.0
457.0	736950.0
458.0	725435.0
459.0	714360.0
460.0	701617.0
461.0	691156.0
462.0	675368.0
463.0	661734.0
464.0	650551.0
465.0	638321.0
466.0	627448.0
467.0	615510.0
468.0	604570.0
469.0	594438.0
470.0	584930.0
471.0	572711.0
472.0	562306.0
473.0	553051.0
474.0	540276.0
475.0	530423.0
476.0	531557.0
477.0	509534.0
478.0	503811.0
479.0	489253.0
480.0	479802.0
481.0	471374.0
482.0	463598.0
483.0	451970.0
484.0	443145.0
485.0	436436.0
486.0	424125.0
487.0	417102.0
488.0	411299.0
489.0	399774.0
490.0	391630.0
491.0	384335.0
492.0	375515.0
493.0	367128.0
494.0	358375.0
495.0	351944.0
496.0	343439.0
497.0	333613.0
498.0	328767.0
499.0	320960.0
500.0	315898.0
501.0	307061.0
502.0	300663.0
503.0	294520.0
504.0	287871.0
505.0	281401.0
506.0	274415.0
507.0	269970.0
508.0	264489.0
509.0	257718.0
510.0	252971.0
511.0	246328.0
512.0	242414.0
513.0	237123.0
514.0	231782.0
515.0	225295.0
516.0	218866.0
517.0	214266.0
518.0	209673.0
519.0	205117.0
520.0	200135.0
521.0	196586.0
522.0	192206.0
523.0	187996.0
524.0	184220.0
525.0	179244.0
526.0	176429.0
527.0	170437.0
528.0	166697.0
529.0	162401.0
530.0	159979.0
531.0	154263.0
532.0	151232.0
533.0	147355.0
534.0	144925.0
535.0	142051.0
536.0	137248.0
537.0	133297.0
538.0	128989.0
539.0	126593.0
540.0	122984.0
541.0	120070.0
542.0	117783.0
543.0	115816.0
544.0	112141.0
545.0	110037.0
546.0	107155.0
547.0	105824.0
548.0	101916.0
549.0	99756.0
550.0	97524.0
551.0	94728.0
552.0	92452.0
553.0	90903.0
554.0	88728.0
555.0	87907.0
556.0	84197.0
557.0	81744.0
558.0	79999.0
559.0	78181.0
560.0	76400.0
561.0	74374.0
562.0	72386.0
563.0	70142.0
564.0	69070.0
565.0	66970.0
566.0	65399.0
567.0	63734.0
568.0	61667.0
569.0	61132.0
570.0	59426.0
571.0	56725.0
572.0	55133.0
573.0	54519.0
574.0	53501.0
575.0	57571.0
576.0	50554.0
577.0	49193.0
578.0	48088.0
579.0	47341.0
580.0	45980.0
581.0	45102.0
582.0	43948.0
583.0	42590.0
584.0	41651.0
585.0	41152.0
586.0	40020.0
587.0	38976.0
588.0	38054.0
589.0	37111.0
590.0	37031.0
591.0	35659.0
592.0	34678.0
593.0	34733.0
594.0	33145.0
595.0	32293.0
596.0	31412.0
597.0	30799.0
598.0	30284.0
599.0	29482.0
600.0	28721.0
601.0	28545.0
602.0	27539.0
603.0	27523.0
604.0	26610.0
605.0	25828.0
606.0	24841.0
607.0	24709.0
608.0	24340.0
609.0	24863.0
610.0	23111.0
611.0	23230.0
612.0	22071.0
613.0	21643.0
614.0	21168.0
615.0	21013.0
616.0	20345.0
617.0	19810.0
618.0	19641.0
619.0	19209.0
620.0	18711.0
621.0	18443.0
622.0	17920.0
623.0	17454.0
624.0	16994.0
625.0	16636.0
626.0	16509.0
627.0	15719.0
628.0	15643.0
629.0	15510.0
630.0	14997.0
631.0	14720.0
632.0	14377.0
633.0	14737.0
634.0	13691.0
635.0	13615.0
636.0	13656.0
637.0	13272.0
638.0	13001.0
639.0	12645.0
640.0	12677.0
641.0	12334.0
642.0	11927.0
643.0	11905.0
644.0	11690.0
645.0	11294.0
646.0	11394.0
647.0	10856.0
648.0	10710.0
649.0	10902.0
650.0	10307.0
651.0	10083.0
652.0	9886.0
653.0	9689.0
654.0	10012.0
655.0	9648.0
656.0	9585.0
657.0	9082.0
658.0	9162.0
659.0	9198.0
660.0	9072.0
661.0	9655.0
662.0	8782.0
663.0	9403.0
664.0	8610.0
665.0	9651.0
666.0	8582.0
667.0	8508.0
668.0	7992.0
669.0	8493.0
670.0	7823.0
671.0	7617.0
672.0	7282.0
673.0	7448.0
674.0	7111.0
675.0	7030.0
676.0	6752.0
677.0	6722.0
678.0	6753.0
679.0	7427.0
680.0	6766.0
681.0	6749.0
682.0	6164.0
683.0	6527.0
684.0	6189.0
685.0	5445.0
686.0	5429.0
687.0	5178.0
688.0	4458.0
689.0	4374.0
690.0	4789.0
691.0	4161.0
692.0	3458.0
693.0	3302.0
694.0	3367.0
695.0	3351.0
696.0	3151.0
697.0	3081.0
698.0	3075.0
699.0	3041.0
700.0	2944.0
701.0	2976.0
702.0	3026.0
703.0	2832.0
704.0	2805.0
705.0	2779.0
706.0	2670.0
707.0	2671.0
708.0	2717.0
709.0	2616.0
710.0	2565.0
711.0	2501.0
712.0	2372.0
713.0	2431.0
714.0	2268.0
715.0	2303.0
716.0	2327.0
717.0	2284.0
718.0	2057.0
719.0	2180.0
720.0	2009.0
721.0	2127.0
722.0	2060.0
723.0	2047.0
724.0	1966.0
725.0	1905.0
726.0	1863.0
727.0	1848.0
728.0	1738.0
729.0	1759.0
730.0	1786.0
731.0	1669.0
732.0	1640.0
733.0	1659.0
734.0	1680.0
735.0	1653.0
736.0	1616.0
737.0	1571.0
738.0	1511.0
739.0	1528.0
740.0	1613.0
741.0	1555.0
742.0	1457.0
743.0	1461.0
744.0	1438.0
745.0	1431.0
746.0	1382.0
747.0	1357.0
748.0	1368.0
749.0	1312.0
750.0	1358.0
751.0	1253.0
752.0	1262.0
753.0	1258.0
754.0	1302.0
755.0	1240.0
756.0	1289.0
757.0	1297.0
758.0	1152.0
759.0	1105.0
760.0	1151.0
761.0	1167.0
762.0	1082.0
763.0	1063.0
764.0	1178.0
765.0	1113.0
766.0	1005.0
767.0	1063.0
768.0	1012.0
769.0	1034.0
770.0	1038.0
771.0	971.0
772.0	983.0
773.0	933.0
774.0	937.0
775.0	943.0
776.0	904.0
777.0	1080.0
778.0	919.0
779.0	897.0
780.0	860.0
781.0	854.0
782.0	839.0
783.0	812.0
784.0	832.0
785.0	880.0
786.0	873.0
787.0	827.0
788.0	928.0
789.0	744.0
790.0	776.0
791.0	819.0
792.0	712.0
793.0	753.0
794.0	750.0
795.0	708.0
796.0	701.0
797.0	755.0
798.0	656.0
799.0	704.0
800.0	682.0
801.0	672.0
802.0	638.0
803.0	667.0
804.0	639.0
805.0	592.0
806.0	650.0
807.0	622.0
808.0	562.0
809.0	595.0
810.0	647.0
811.0	658.0
812.0	573.0
